full_text,sentiment
Kamar Tidur : 8 Kamar Mandi : 4 Bisa Parkir 6 Mobil Listrik : 10.600 Watt Hadap : Utara Plafond : PVC (Anti Rayap Anti Air) Lantai 1 Full Granite Jendela FASAD Depan Alumunium Sanitari : Kloset Duduk+Shower,1
Listrik : 2.200 Watt Carport/Garasi : 2 Mobil Bebas Banjir Bangunan Baru : Tahun 2024 Akses Jalan : 2 Mobil Kecil,1
@NOTASLIMBOY Klo sehari2 mending mobil listrik,1
*Rumah 2* - Kamar Tidur : 4+2 - Kamar Mandi : 3+1 - Listrik : 2.200 Watt - Garasi : 1 Mobil - AC : 5 Unit *Lokasi Istimewa Dekat* -&gt; Jalan Toll Brigif -&gt; RSUD Jagakarsa -&gt; Stasiun Lenteng Agung -&gt; Pusat Pendidikan : Al-Azhar SMAN 49 Pancasila APP UI *DirectOwner*,1
@AyaniMel ini kayaknya kemaren yg ngomong mobil listrik nggak lulus uji emisi makannya indonesia g bisa punya mobil listrik sendiri,1
@AKUNSANTUN Mobil listrik ya itu?,1
@convomf Tp mustinya mobil di pameran disetting ga bisa jalan yak powernya nya aja dari colokan listrik kalo ini mobil elektrik musti dikasihin paddock biar ga bisa jalan,1
@senggolmoddott jangan² mbaknya itu maling. dia gatau kalo mobil yang dia curi mobil listrik.,0
5. Emak-emak naik motor 6. Emak/bocil naik motor atau sepeda listrik 7. Pengedara motor sambil merokok 8. LCGC atau mobil kaleng 9. Portuner/pajelo totot totot wiu wiu 10. Angkot,0
@Widino Mobilku yg dulu jg gini bukan mobil listrik. Ga dipake 2 - 3 hari ga dipanasin mesinnya pas mu pake mesti ga nyala. Ada 3 - 4 kali mah ganti aki terus Makanya yg skrg ga pake alarm alhamdulilah lebih awet akinya,1
Waktu pameran byd salesnya info kalau mobilnya dalam mode display. Asumsi gw gak akan bisa jalan. Gw gak cobain juga pindah ke D. Tapi harusnya mobil listrik ada mode display sama seperti gadget hp dan tablet.,1
@G4C0AN Di tik tok yang di salahin mobil listrik nya daripada orang tua si anak apalagi si sales nya.,0
@Little_secret9 Selama nyeles mobil ga pernah nyalain mesin di pameran sekali pun mobil listrik. Kalo emang mau coba mobilnya atau fungsinya lebih jelas cust bisa coba test drive di luar pameran atau datang ke event test drive. Mungkin salesnya lagi ada cust lain jd gatau ada bocil.,0
@jogmfs Kebutuhannya banyak kali cicilan mobil/motor perbulan bayar kos bayar listrik peralatan mandi minyak wangi pakaian Sepatu kuota wifi makan minum rokok nongkrong hotel sutra tisu .,0
baru setengah hari udah ngurusin: takeover kredit buyback aset repricing loan SG follow up sewa gedung bikin akta dan jadwalin ttd diskusi instalasi listrik klaim asuransi mobil terus nanti jam 1 mediasi jam 2 ttd ppjb kek mau meledak ini pengen fangirling oppa ajaaa,0
@5teV3n_Pe9eL Bahayanya mobil listrik otomatis,0
@convomf bjir mana katanya mobil listrik,0
@Dee_Bourne_ @Orcinus_Orca15 @Little_secret9 Goblokkl mobil listrik itu kalo dipencet tombolnya ya nyalaaa ga kaya mobil konvensional yg harus puter kunci blokkkkkg,1
@Little_secret9 Kok jadi serem yakk pake mobil listrik,0
@rio_son_of_odin @orcabre78 @innovacommunity @liranti Itu mobil listrik ya bg?,1
@crypto_jakarta @koko_ganonk Mobil eropa selalu mendeteksi lebih awal melalui sistem kelistrikan. Kemudian aliran listrik ke sistem pengapian terputus. Baru setelahnya air masuk. Search: Rufford Ford BMW. Banyak video yg membuktikan bahwa air belum masuk ke saluran udara tapi mobil sudah mogok duluan.,1
punya motor harus tanggung jawab bensin oli servis tiap bulan punya mobil juga gitu apalagi punya rumah listrik biaya repair kalo ada part yg rusak pusink,1
@SelebtwitMobil Kesalahan utama di pihak Omoda. Ini mobil listrik harusnya sudah dipikirkan ada risiko kaya gini mobil bisa ON motornya padahal sedang pameran bukan test drive. Kedua anaknya (dan ortunya) juga salah karena mainin mobil. Tapi poin 2 ga akan terjadi kalo poin 1 udah dimitigasi,0
@NoAbsen13 @SelebtwitMobil Iya bebas aja sih mau bikin harga tinggi lebih tinggi dari harga baru juga ga apapa yang jelas komponen mobil listrik itu mahal jadi kalau ada yang jual bekas harga tinggi masih ga masuk akal.,0
@sosmedkeras TOLONG!!! jangan salahkan SALES. Orang Tua nya kek mana? Jika memang Punya anak aktif nya beda dari yg lain harus lebih pengawasan nya. Dan jangan ada kata namanya juga anak kecil Itu mobil listrik kayaknya udah keyless ( tanpa kunci kontak ),1
@all_aboutshit @pacarseungyoun_ @Swapyourbae @beacukaiRI @ChopsWoo Ini lagi pernyataan kocak. Lo jawab dulu aja dulu itu pertanyaan gw diatas. Apa urgensi pembelian mobil listrik 1 2 M??,1
@SelebtwitMobil Ini mah akal2an ortunya aja pengen beli mobil listrik pake alasan anak nya nabrakin dolo ‍️‍️‍️‍️,1
@nanaditaa @pedagfang @convomf noo ini mobil listrik yang tinggal ceklekin depan deket setir aja udh bisa jalan dan memang mesinnya nyala tapi di mode p cuman kayanya ni bocil ceklekin ke mode d mobil listrik gaperlu handrem,1
@frdrmndh @agaultra Jangan beli mobil listrik bahaya wkkw,0
@ikbenmoi @haitaniwaife @ZachAlthario @convomf Klo mobil listrik bisa lgsg ON trus injek pedal lgsg bisa jalan? Ga perlu pindah tuas? Klo pindah tuas ga perlu injak rem atau apa lagi? Ga ada hand brake juga kah?,1
@mydayat @haitaniwaife @ZachAlthario @convomf Itu mobil listrik ga ada asepnya,1
@elonmusk ya iyalah .. mobil listrik khan gaperlu ganti oli ²,1
Demi apa mobil hybrid ttp kena ganjil genap??? KAN DIA BLASTERAN LISTRIK?,1
@desysaraswati_ @zongkiman @Little_secret9 Mobil listrik juga menggunakan mesin. Tau artinya mesin kan? Dan... Masuk langsung nyala? Gk perlu kunci? Gk perlu baca caption untuk tau mobil butuh kunci.,1
@radyatmaa nah kalo bis atau kereta listrik bukan gimik. rill berdampak mengurangi emisi karbon krn 1 bus aja setara 10 mobil kasarnya (lebih efektif &amp; efisien),1
@zivanuis16 @convomf @SenderLabs Ini mobil listrik jd on terus meskipun gak pake mesin,1
@zongkiman @Little_secret9 Itu mobil listrik yg dimana gak pake mesin Tolong dibaca captionnya,1
@SelebtwitMobil both are correct. mobil pajangan ngapain di nyalain? kita tau mobil listrik ga akan ada suaranya buat apa jg di nyalain? Ortu jg harus awasi anak2nya kalau perlu di rantai kayak anjing.,1
@SelebtwitMobil Mungkin terjadi kelalaian saat ada konsumen posisi mobil dalam kondisi ON yang dimana mobil listrik tidak bersuara. Jadi mungkin saja lupa mengembalikan ke posisi OFF yg dmn bocah tersebut lagi di dalam mobil bisa saja mengotak atik tombol yang ada di mobil. Meluncur deh mobil,0
@SelebtwitMobil Gue sempet kerja dipenyelenggara pameran mobil. Salah satu merk terkenal juga yang punya mobil listrik. Gue bisa bilang penyelenggara yang salah karena sekarang saat pameran display mobil dinyalakan ACCnya (accesories) untuk memberi tahu MID mobil tsb kalau menyala seperti apa,0
@SelebtwitMobil 3. Mobil listrik belum bisa di bawa ke plosok sampe berhari hari di warung gada colokannya,0
@pacarseungyoun_ @all_aboutshit @Swapyourbae @beacukaiRI @ChopsWoo Terus bener gitu kalau ga semua instansi dapet mobil mewah?? Lo kasih gw alasan mengapa harus pakai mobil listrik 1 2 M untuk mobil Dinas pegawai negara?? Urgensinya dimana? Lo malah menormalisasi sesuatu yang keliru. Mungkin otak lo yg udah rusak. Hal yg keliru kok dinormalisasi,0
@SelebtwitMobil Mobil listrik kalau dijual bekas sisa 10% dari harga baru nya. Haha,0
@klarisaurus kalo mobil konvensional tinggal colokin kelistrikan ke aki jadi ga perlu nyalain mesin biar fiturnya nyala nah case mobil listrik agak lain memang,1
@agusekof @convomf Apalagi kalau itu mobil listrik yg ga ada suaranya mana tau orang awam itu mobil lagi mati atau nyala.. lagian aneh banget koq bs semudah itu bocil menyalakan dan menggerakan mobil..?,1
@Bid_the_bear @eufrx Coba nek motor pake helm tiba2 disalip ev mobil/motor deh.. kalo ga kaget.. tu suara humming listrik &amp; tyre noise udah ketutup sm suara jalanan lainnya,0
@ikbenmoi @haitaniwaife @ZachAlthario @convomf keyless nyala kalo di dalem area mobil kak beda sama keyless motor atau speda listrik ini salah duadua nya sih jelas,1
Apa bener ya opini org2 yg bilang kalo makin canggih mobil malah fitur safety nya yg dipangkas? Tapi jujur mind-blowing bgt pas gue liat di yt ada mobil listrik terbaru (?) yg transmisi maticnya itu litereli cuman perlu diputer2 doang tanpa ada tuasnya kek mobil lama,1
@pedagfang @convomf Mobil listrik kak td ada lewat penjelasannya di vt. Ga kedengeran suara mesinnya jd ga ketauan.,1
@KangGan3 @convomf Itu mobil listrik kalaupun nyala gak ada suaranya... Selain staffnya ortu dari si anak juga perlu disalahkan. Kok bisa anaknya lepas pengawasan,1
@SelebtwitMobil Riil. Walau pihak ortu dan pengawas pameran jelas salah sepertinya bisa jadi sugesti baik untuk pabrikan mobil listrik biar kalau starter ada suara dengung palsu biar ketahuan. Suara itu termasuk dlm UX barang dan kiranya klo ada suara starter akan banyak manfaatnya.,1
Dapat grab mobil listrik lucu bangeet,1
@moodtocU @jezkiywn @convomf Tp aku gapake mobil listrik ya cuma handremnya / ada juga auto hold di mobilnya pencetan juga seperti itu.,1
Y bukan listrik tp merci core memori umur 3 tahunan gue nabrakin mobil merci,0
@MaulidaAnnisa2 @Little_secret9 Krn gak pake pembakaran internal jadi mobil listrik gak bersuara dan gak berpolusi makanya si abang sales berani nyalain di dalem mall buat demo ke calon customer,1
@SoeryaRoyce @innovacommunity oh di brand saya sekarang dan sebelumnya sudah jadi tugas EO mas. dan kebetulan Mobil Listrik juga. karna mobil listrik aman jika dihidupkan di mall dan SOPnya mobilnya harus dihidupkan dengan posisi Display Mode.,1
@MaulidaAnnisa2 @Little_secret9 Pake lithium nyambung ke motor listrik trus disalurin ke roda depan kan itu mobil listrik jadi gak pake mesin mekanikal yang pake pembakaran internal kayak mobil konvensional,1
@MaulidaAnnisa2 @Little_secret9 gaada mesin bensin pakenya batre karna itu mobil listrik,1
@skeletoan @convomf mobil listrik semua pengaturan termasuk rem tangan ada di touchscreen head unit,1
@nanaditaa @pepeabepe Fyi beberapa mobil bensin dan listrik sekarang remnya udah dipencet atau diceklek nder. Yang divideo itu mobil listrik nder,1
@nanaditaa @pepeabepe yg di video itu mobil listrik kak,1
@3iwidyan @tissyumagic @innovacommunity Mobil listrik rata2 rem elektrik bukan tuas manual lagi,1
@pedagfang @convomf Mobil listrik itu jadi gak kedengeran dari luar,0
@strike_bravo_b @ghozyulhaq Safety nya kayak display smartphone bud kalo mobil listrik,1
@convomf Denger² ini mobil listrik kalo dinyalain biar pengunjung tau kalo berfungsi berarti kok bisa anak kecil itu masuk sampe gegas mobilnya? Yaa agak aneh sih anak kecil gak nyampe kakinya kalo pun dia bisa injek gasnya ya aneh sih anehnya ortu dan pegawai nya bisa lalai,0
@mamakelinci @jezkiywn @convomf Semua mobil even itu mobil listrik mah harusnya ttp ada rem tangan. Transmisi juga sama. Jd pertanyaannya gimana itu pengawasan org tua?,1
@jezkiywn @convomf Itu mobil listrik gitu ka mesinnya katanya dinyalain biar pengunjung bisa liat fungsinya,1
@convomf Mobil listrik? Apa mobil biasa? Ya kali ada bensinnya,1
@innovacommunity kayaknya itu mobil listrik,1
@Chandrakirata @daniputranto @innovacommunity Mobil listrik,1
@SelebtwitMobil ter BUKTI mobil listrik TIDAK SAFETY,0
@zy_zy_its_me Indah jembut lu pitak! Dollar merangkak naik orang pontang panting nyari duit harga harga pada naik pajak naik bbm n listrik bakal naik kredit kendaraan mobil byk ditarik leasing. Kalau lu merasa hidup lu indah berarti lu udah sinting.,0
@miiu01795736 @raffimulyaa Pemerintah ttp maunya naikin gengsi subsidi mobil listrik ambil pajak motor u/ lrt dan kreta cepat (yg pake org2 dgn gajinya stidaknya diatas umr). Motor itu ada ojol ada pedagang dll. Sedih tp yasudah jalanin saja. Ttp berlanjut melihat opung di segala program nasional haha,0
@rrdns_ ️ Taman belakang &amp; T cuci jemur ️ Carport 2 mobil ️ Sumur gali ️ Pompa air &amp; water torn ️ Listrik 1300 VA ️ Akses jalan kavling 4 5 m ️ Kualitas bangunan bermutu bagus dan kuat ️ Sertifikat Hak Milik ️️️ Harga promo Rp. 529.000.000 -,0
️ Kamar Tidur 2 ️ Kamar mandi 1 kloset duduk &amp; shower ️ Ruang tamu &amp; keluarga ️ Dapur &amp; Ruang makan ️ Teras ️ Taman depan ️ Taman belakang &amp; T cuci jemur ️ Carport 2 mobil ️ Sumur gali ️ Pompa air &amp; water torn ️ Listrik 1300 VA,0
@akuuwuphobia Mungkin ini mobil listrik jadi ga ada bunyinya dan gak ketahuan lagi nyala,1
@RforRamadhan @SelebtwitMobil Hmm. Iya masuk akal ya pack. Baru inget kalo mobil listrik transmisinya model pencet/puteran. Bukan shiftknob kaya mobil konvensional.,1
Kenapa bisa kejadian? Soalnya mobil ini serba otomatis &amp; mobil listrik Serba otomatis: - Rem tangan otomatis turun - Kunci tdk harus nempel sdh bs start Mobil listrik: - Tidak ada suara mesin - Tidak ada suara starter Dua hal ini berperan besar dr kejadian diatas,1
@threadshopee @innovacommunity Ini mobil listrik ga ketauan udah siap jalan kalo dari luar,0
Kurangi makan di tempat yg ada PPn. Beli makan di pedagang kaki lima atau warung kecil aja. Yg bebas PPn. Beli sepeda listrik yg bebas pajak utk pergi ke warung dekat rumah. Setidak ikhlas itu aku bayar pajak. Udah cukup gaji aja yg dirampok ud cukup bayar pajak mobil &amp; motor.,0
@strike_bravo_b Mobil listrik katanya,1
@ridwanhr @innovacommunity Ini mobil listrik ya? tinggal gas aja juga maju kan kalo listrik selama ada kunci? Gapake injek rem,1
@YaBoiF18 @strike_bravo_b Mobil listrik itu,1
@strike_bravo_b mobil listrik itu om Omoda E5,1
@Gilangus @innovacommunity Mobil listrik itu. Gapake aki.,1
@Swapyourbae @beacukaiRI @ChopsWoo apa hubungannya? baru tau kl mobil2 dinas pejabat mahal2? selama ini kmn aja cuma tau dari sosmed? drpd beli mobil bensin yg harganya sama mending beli yg versi listrik kan,1
Liat hrga2 mobil listrik ajg gak ngotak.. Yg 300an bentukkannya ky pokemon semua... Jelek2 ajr. Dh lah masih pilih mbl bensin aja...,0
@NyaiiBubu Funfact : mayoritas mobil listrik sekarang battre &amp; bldcnya sealed. Elektroniknya juga di mayoritas di dalem kabin selama air ga masuk kabin aman. Tinggal masalah ground clearance aja.,1
@timothyronald22 Gas Ioniq lagi ncek buat ke Alfa mart pake mobil listrik 0895-4057-19-067 (Aan),1
@merapi_uncover jangan pakai mobil fosil.. pakailah mobil listrik,1
Untuk daya listrik minimum PLN menyarankan untuk melakukan pengisian daya kendaraan listrik di rumah minimal 7.700 Volt Ampere (VA) khusus untuk charging mobil listrik.,1
@ArisVignette @Catatan_ali7 @officialMKRI @gibran_tweet Dan sbentar lg anjing yg sprti ini pasti akan bngga jk pajak kendaraan yg pakai BBM se indo dinaikkan utk membiayai kereta cepat di jkrt.. Dan bngga subsidi diberikan utk org kaya yg beli mobil listrik... Anjing2 kls bawah di indo ini agak lain mmg.. Pdhl cm dpt tulang busuk..,0
Kedua ngisi baterai bisa secara otomatis! Berbeda dengan mobil listrik tidak ada charging port pada mobil hybrid jadi ketika melakukan pengereman motor berfungsi sebagai pembangkit listrik yang akan menyuplai tegangan ke baterai.,1
@rudi_firnanda Industri otomotif bertransisi menuju kendaraan listrik dengan adopsi regulasi yang mendorong mobil ramah lingkungan,1
@WulingMotorsID pas jalan pelan stabil emg sih kyk mobil listrik keren wuling new almaz rs hybrid,1
@cungss Setengah bodoh aja sih soalnya fitur gini ada kegunaan safety-nya buat peningkat tanda keberadaan mobil listrik yang nggak bersuara walau laju cepat. Mau gimana pun orang2 udah terbiasa reaksi dijalan sebagian pakai cue dari suara daripada cuma visual liat ada mobil,0
@bhaguz_403 Terbayang kalau punya mobil listrik,1
@jokowi alhamdulillah hilirisasi nickel berhasil jadi batterai bahkan mobil listrik... tapi di cina itu,0
Gabut mania! Muter² naik mobil listrik yuk! Sekalian maksi sama m3x! Fwb!,1
Pernah ketemu temen dia nanya lu pernah susah ga? Gue jawab pernah.. karna waktu itu keluarga gue pernah sampe jual mobil dan kemana mana naik taxi.. trus mereka kek anjir itu mah ga susah trus kek mereka cerita sampe yang bener bener ga bisa makan listrik,0
@IRULOKE Bisa konslet ga kl mobil listrik,0
@stylesfrxppe_ rip banget DUH yuk nabung beli mobil listrik yg di casnya pake ((isi sendiri)),1
@txtdaribandung Abi ge mobil listrik seueur MOBIL TAMIYA,1
@NyaiiBubu Bisa. Mobil biasa sudah mati terendam air aja mobil listrik masih santai jalan banyak videonya,1
@tempodotco Listrik murah mobil listrik murah di pajak murah Hallo @gibran_tweet,1
beli gerbong tolol bukan beli mobil listrik buat pejabat @DKIJakarta,0
@mouldie_sep @aimr0d Ioniq pajaknya murah kayaknya pak soalnya mobil listrik,1
@merapi_uncover Search: Rufford Ford BMW. Padahal bisa belajar dari situ. Meskipun ketinggian air belum capai posisi air intake tapi BMW memang sesensitif itu. Kelistrikan akan mendeteksi kalo mobil sedang kebanjiran makanya arus listrik langsung diputus trus pengapian langsung mati.,1
Kendaraan dan properti itu sama sih ada biaya maintenance dan pajak taunan mobil ada bensin &amp; tol properti ada listrik air ipl dan isi rumah. Kalo masih single mending sewa rumah ato kos aja &amp; manfaatin public transport. Dananya tabung emas ato buat jalan2/nonton konser.,1
@NyaiiBubu Keren banget supirnya penuh petualangan. Mungkin mobil listrik bisa jadi alternatifnya ya.,1
@cungss Petrolhead mobil listrik? Ngawur ah,0
@txtdrjkt Semangat kerja buat subsidi mobil listrik...,1
@ridwanhr Mobil listrik itu jalannya bagaikan hantu tiba2 muncul. Bikin kaget aja,0
@cungss Loh kan emang ada peraturan biar mobil listrik ada suaranya?,1
@WahyuH1 @cungss Tujuan utama mobil listrik adalah pengurangan polusi udara bukan polusi suara.,1
@cungss Saya malah sudah dari awal adanya motor dan mobil listrik menyarankan dikasih sound knalpot seperti zamannya motor matic dimodif sound knalpot. Terutama motor listrik yg dipake bocil asal ngebut bahayain orang karena ga ada suara.,0
